duns_number,address,firm_name
917642605,"Unit-2, Plot No. 2019 to 2027, 654 to 656, 631 to 639/2, GIDC Panoli, Taluka Ankleshwar, Panoli, Gujarat 394116, India (IND)",AMGIS LIFESCIENCE LIMITED
877193590,"Plot No. 26, Sy No. 2 and 5, Jawaharlal Nehru Pharma City, Thanan Village, Parawada, Anakapalli, Andra Pradesh 531019, India (IND)",KRS PHARMACEUTICALS PRIVATE LIMITED
119785715,"25445 County Rd1, Long Prairie, Minnesota (MN) 56347, United States (USA)",PIC USA Inc
688000538,"13-39, Jeyakdanji-ro, Hyangnam-eup, Hwaseong-si, Gyeonggi-do 18608, Korea, South (KOR)","HANA PHARM. CO., LTD."
975242493,"Rm J, Level 4, Block 2，599 Wanzhen Rd, Zhenxin New Village, Shanghai,  201800, China (CHN)","Shanghai DiGuo Technology Co., Ltd"
119189015,"520 E Benson Rd, Sioux Falls, South Dakota (SD) 57104-0765, United States (USA)","Central-McGowan, Inc."
625724571,"3 of No.4, 2 Floor and 3 Floor of No.4, Qiyuan Avenue, Huadu District, Guangzhou, Guangdong 510880, China (CHN)","Guangzhou Meixi Biotechnology Co., Ltd."
119357348,"626 Tom Miller Rd., Plattsburgh, New York (NY) 12901, United States (USA)",MEDISCA Inc.
456417289,"Building 16, Zone C, Phase V Biomedical Industrial Park, No. 21 Chaoqian Road, Suzhou Industrial Park, Suzhou,  215009, China (CHN)","Suzhou Vaccines Co., Ltd. DP17 Site"
546423962,"2nd row,Middle area,2nd district of the filtration industrial park,, Xinxiang, Henan 453704, China (CHN)","XINXIANG XINDA TECHNOLOGY CO., LTD"
600965116,"One of the five floors of Building H13,Industrial Building,Lianjiang Middle Road,Longhu District, Shantou City, Guangdong 515000, China (CHN)","Guangdong Eelhoe Biotechnology Co., Ltd."
707598469,"No. 201-501, Building 8, Lot 001, Phase 1, No. 1, Wanyang 2nd Road, Xincheng Town, Xinxing County, Yunfu City, Guangdong 527400, China (CHN)","Guangdong Miaolian Cosmetics Co., Ltd."
932534396,"Unit-III, Plot No : D-2/CH-5, GIDC, Dahej-II, Tal-Vagra, Dist-Bharuch, BHARUCH, Dahej 392130, India (IND)",MEGHMANI LLP
710705279,"No.1351, Wanfang Road, Minhang District, 230000,  201114, China (CHN)","Centre Testing International Corporation Pinchuang (Shanghai) Co., Ltd."
854083725,"Sy Nos: 30P, 31P, 32P, 34P & 35P, Plot No. 22A & 22B, APSEZ De-Notified Area, Lalam Koduru (V), Rambili (M), Dist, Anakapalli, Andhra Pradesh 531011, India (IND)",LEE PHARMA LIMITED
713449446,"Floor 1 & 3, Building 1, No.888, Fenggao Road, Fengcheng Town, Fengxian District Shanghai，, Shanghai,  201413, China (CHN)","Shanghai Tongjie Commodity Co.,Ltd."
699495407,"Room A370, 305, 3rd Floor, Building B1, No. 32-34 Gaoke Road, Tianhe District, Guangzhou, Guangdong 510000, China (CHN)","Guangzhou Sanshisan Cosmetics Co., Ltd."
718618009,"DAI2CHIWARI154-13, OBUKE, HACHIMANTAI, IWATE 028-7111, Japan (JPN)","CMIC CMO CO., LTD."
876819222,"Plot No. 27B1, 27B2, 27B13 & 27B14, De-Notified Area, APSEZ APIIC, Atchutapuram, Visakhapatnam, Andhra Pradesh 531011, India (IND)",VASISTA PHARMA CHEM PRIVATE LIMITED
624418804,"501, Building C, Hongshengyuan Industrial Park, No.339, Bulong Road, Bantian Sub-District, Longgang District, Shenzhen, Guangdong 518000, China (CHN)","Shenzhen Weisidun Technology Co., Ltd."
502673420,"No:13 5. Organize Sanayi Bolgesi, Gaziantep,  27110, Turkey (TUR)",Ergun Kimya Kozmetik Sanayi Ve Ticaret Limited Sirketi
987655536,"365 Sinseon-ro, Nam-gu, Busan,  48548, Korea, South (KOR)","Silexn Technology Co.,Ltd."
723364304,"Room 101, Building 16, Wanyangzhong Chuang City, Weishan Town, Dongyang, Jinhua,  322100, China (CHN)","ZHEJIANG MAIYA COSMETICS CO., LTD"
694611809,"226 Sandan 3-gil, Sapgyo-eup, Yesan, Chungnam 32415, Korea, South (KOR)","CH BIO CO., LTD."
456403445,"No.155, Taodian Avenue, Cihu Hi-tech District, Maanshan, Anhui 243000, China (CHN)","Anhui Haoyuan Pharmaceutical Co., Ltd. (Taodian Avenue Division)"
553668147,"No.1107, North Section of Tianmen Avenue, Cihu Hi-tech District, Maanshan, Anhui 243000, China (CHN)","Anhui Haoyuan Pharmaceutical Co., Ltd."
722865195,"No.8 Sanba Road, Old City Chemical Industry Park, Yumen City, Jiuquan City, Gansu Province 735299, China (CHN)","Yumen Qianhua Pharmaceutical Co., Ltd."
690090272,"761 Muan-ro, Bubuk-myeon, Miryang, Gyeongnam 50404, Korea, South (KOR)","CEN CO.,LTD"
840905001,"Room 3102, 31st Floor, Block B,Futian Ginza, Futian Street, Yiwu, Jinhua,  322000, China (CHN)","YIWU YIZHOU TRADING CO.,LTD"
955457149,"Unit-II, Sy No 32, Tupakulagudem (Village) Pochavaram Panchayt, Tallapudi (Mandal), East Godavari, Andhra Pradesh 531341, India (IND)",TAGOOR LABORATORIES PRIVATE LIMITED
688405950,"38, Osongsaengmyeong 6-ro, Osong-eup, Heungdeok-gu, Cheongju-si,  28158, Korea, South (KOR)",ELT SCIENCE CORP.
723246894,"Beside National Highway 205, Louxia Village Committee, Zhenlong Town, Huiyang District, Huizhou,  516227, China (CHN)",Freshening Paper Products（Hui Zhou）Co.Ltd
419821544,"1401 Fuchangge, Fuchangyuan, Xinzhou Village, Shatou Street, Futian District, Shenzhen,  518000, China (CHN)","Shenzhen Huiyuan Trading Co.,Ltd."
416247782,"C3,3ed Fioor, 1001 Wanjiachun Road,Torch High-tech zone (Xiang an) Industrial Zone, Xiamen,  361101, China (CHN)","Xiamen Misero Biotechnology Co, Ltd"
638342029,"NO.18, BEISONGYANG ROAD, HEFU TOWN, NANXUN DISTRICT, Huzhou, Zhejiang 313000, China (CHN)","ZHEJIANG POYUE COSMETICS CO.,LTD"
406263281,"Wanzai Industrial Park, Yichun, Jiangxi 336000, China (CHN)","Jiangxi Yatai Technology Co., Ltd."
544454964,"Qinglong Community, Wangguanzhuang, Shizhong District, Jinan,  250002, China (CHN)","Jinan Guyun Technology Co., Ltd"
544365796,"NO. 123 Beihuancheng Road, Longwen District, Zhangzhou, Fujian 363005, China (CHN)","Fujian Azalli Daily Chemicals Co., Ltd"
126981837,"791 Park of Commerce Blvd, Ste 601, Boca Raton, Florida (FL) 33487, United States (USA)","COPAK, LLC"
701210391,"No. 1788 North Yiwangfu Road, Qingzhou Economic Development Zone, Weifang City, Shandong 262500, China (CHN)","Shandong Tongshun Medical Equipment Co., Ltd."
119239875,"2080 Bluebonnet Pkwy, McGregor, Texas (TX) 76657, United States (USA)",Messer LLC
119225581,"7000 Broadway Ste 412, Denver, Colorado (CO) 80221-2909, United States (USA)",Rocky Mountain Medical Equipment LLC
645080178,"Plot No. 113, Smart Industrial PARK (SIP), Pithampur,, Indore, Madhya Pradesh 454774, India (IND)",Encube Ethicals Private Limited
632797780,"Room 101-02,Building 16,52 Yingang Road,Fuqiao Town, Taicang,Suzhou ,Jiangsu ,China., Suzhou, Jiangsu 215434, China (CHN)","Suzhou LevoStar Testing Co.,Ltd."
644177158,"Sy. Nos. 231, 285 to 291, Sancham Village Ranasthalam Mandal Srikakulam,, Srikakulam, Andhra Pradesh 532409, India (IND)",Auroactive Pharma Private Limited
609679980,"2531 N Victory Dr Ste 500, Mankato, Minnesota (MN) 56001-5817, United States (USA)","Airgas USA, LLC"
955455004,"Plot 78/A/6, 2nd & 3rd Floor, Phase-VI, Industrial Park, Gajularamaram Village, Jeedimetla Quthbullapur, Medchal-Malkajgiri, Telangana 500055, India (IND)",YMC India private limited
362661832,"4279 S Santa Rita Ave, Tucson, Arizona (AZ) 85714, United States (USA)",Mid-Cities Home Medical Delivery Service L L C
409376382,"Chengnan Industrial Park, Tuanfeng Country, Huanggang, Hubei 438000, China (CHN)","M-star (Hubei) Health&Care Products Co., Ltd."
699386149,"No.120-QC0091 Xinpu Road, Jiangpu Street, Pukou District, Nanjing, Jiangsu 211899, China (CHN)","Nanjing Funote Pharmaceutical Technology Co., Ltd."
699417506,"Room 708, Building 1, Lucheng Center, No. 128 Shunfeng Road, Jinan Area, China (Shandong) Pilot Free Trade Zone, Jinan, Shandong 250098, China (CHN)","Jinan Dingxin Chemical Technology Co., Ltd."
978136544,"2507-795, Floor 25, Xi'an International Business Centre Tower B, Fengcheng 4th Road, xi'an, Shaanxi 710018, China (CHN)","Shaanxi MingDeRun PharmaTech Co., Ltd."
847990828,"No.791, Fengyi Street, Jiuqu Street, Hedong District, Linyi, Shandong 276000, China (CHN)","Dingjia Medical (Shandong) Co., Ltd"
548075342,"No. 59, 63, 67, Xingshan North Road, Baisha Industrial Park, Zhongluotan Town, Baiyun District, Guangzhou,  510550, China (CHN)","Guangdong Quaker Daily Chemical Co., LTD"
738671117,"H.No 1-57, Malla's Arcade, 2nd Floor, Mallikarjuna Nagar, Peerzadiguda, Hyderabad, Telangana 500039, India (IND)",LTR LIFE SCIENCES PRIVATE LIMITED
549593934,"No. 9, Yunhe West Road, Xuejia Town, Xinbei District, Changzhou, Jiangsu 213135, China (CHN)","Yangtze River Pharmaceutical Group Jiangsu Zilong Pharmaceutical Co., Ltd."
842391330,"Standard Industrial Building 3 (4th Floor), No. 299 Jiayun Road, Lugu Street, Changsha High tech Development Zone, Changsha,  410000, China (CHN)","Hunan En Pu Pharmaceutical Co., Ltd."
412478748,"Black villa at No. 14, Jinshazhou Jianshe Avenue, Nanhai District, Foshan,  528244, China (CHN)","Foshan Xinhai Jiayu Import and Export Trade Co., Ltd"
845488365,"3146 Rd N Northeast, Moses Lake, Washington (WA) 98837, United States (USA)",PerforMix Nutrition Systems LLC
444158053,"4th, 5th Floor, Building B, No. 13 Shima Huaguoshan Avenue, Junhe Street, Baiyun District, Guangzhou, Guangdong 510440, China (CHN)","Guangzhou Nawei Beauty Biotechnology Co., LTD"
644774086,"Plot No. 22H, Survey No.: 34P & 35P, APSEZ Lalam koduru village, Rambilli Mandal,, Anakapalli, Andhra Pradesh 531 011, India (IND)",Symbio Generrics India Private Limited
602257525,"Biomedical Industrial area, Economic Development Zone,DanJiangKou, ShiYan,  442700, China (CHN)","HUBEI WUDANG ANTAI PHARMACEUTICAL CO.,LTD"
979131370,"OL-05-202403078 of No.2828, Shuzhou Road, Zhengixngjie street, Tianfu New district, Chengdu, Sichuan 610000, China (CHN)","Chengdu Weihuitai Pharmaceutical Technology Co., Ltd."
699387518,"Group 1, Jiangjiachong Village, Economic Development Zone, Gucheng County, Xiangyang, Hubei 441711, China (CHN)","Xiangyang Wankangxin Fine Chemical Co., Ltd."
979071117,"No.2, East Third Row, Xiangyang Aicao E-commerce Industrial Park, Dashiying Village, Wolong District, Nanyang, Henan 473008, China (CHN)","Nanyang Shengbang Pharmaceutical Technology Co., Ltd."
449987211,"No.8 Xinghe Road,Yuyue Town, Deqing County, Huzhou, Zhejiang 313213, China (CHN)","Zhejiang StarryApex Biotechnology Co., Ltd."
872347304,"Plot No B-2, SIPCOT Industrial Complex Kudikadu, Cuddalore,  607005, India (IND)",K.P. Manish Global Ingredients Private Limited
698533955,"No. 1, Gaobao Road, Beibei District, Chongqing,  400714, China (CHN)","Porton Pharmatech Co., Ltd."
119020540,"100 Higginson Avenue, Lincoln, Rhode Island (RI) 02865, United States (USA)","Denison Pharmaceuticals, LLC"
119199574,"9149 Dry Fork Rd, Harrison, Ohio (OH) 45030, United States (USA)","American Welding & Gas, Inc."
979254756,"No. 88 Yongchang Road, Economic and Technological Development Zone, Jiujiang District, Wuhu, Anhui 241060, China (CHN)","Wuhu Changlong Biotechnology Co., Ltd."
119291682,"10 Sigle Lane, Dayton, New Jersey (NJ) 08810, United States (USA)",Staci Americas LLC
977869560,"No.33, Zhengyuan Road, High-tech Zone, Qingdao,  266000, China (CHN)","Qingdao Qinzeyuan Biotechnology Co., Ltd"
412499698,"C445, Block C, Zhantao Technology Building, Xinniu Community, Minzhi Street, Longhua District, Guangzhou,  518000, China (CHN)","Shenzhen Gaoye E-commerce Co., Ltd"
082841338,"45 Jackson Road, Suite A, Devens, Massachusetts (MA) 01434, United States (USA)",AZZUR CLEANROOMS-ON- DEMAND - DEVENS LLC
554551972,"Factory 301, Factory 401, Building 1, No. 2, Bajiang East Road, Jianggao Town, Baiyun District, Guangzhou, Guangdong 510450, China (CHN)","Guangzhou Daieme Biotechnology Co., Ltd."
119257612,"119 W Moore Suite 103, Terrell, Texas (TX) 75161, United States (USA)",Florrax Pharmaceutical Corp.
114586107,"17075 Oak Ridge Rd, Westfield, Indiana (IN) 46074, United States (USA)",Isotopia USA Inc.
119246153,"1240 W Sanilac Rd Ste B, Sandusky, Michigan (MI) 48471-9654, United States (USA)",Prenger's Inc.
123952552,"908 Industry Dr, Seattle, Washington (WA) 98188, United States (USA)",USA MINGER Inc.
119241673,"1100 NW Main St, Lees Summit, Missouri (MO) 64086, United States (USA)",Zoetis Services LLC
110406866,"755 E Greg St Ste 20, Sparks, Nevada (NV) 89431, United States (USA)",WHOLE GAS TECHNOLOGIES LLC
449984812,"L17-207, Bldg. L17, S. China International Lea. Goods Raw Materials Logistics Zone (Phase I), No. 1 S. China Avenue, Hehua Community, Shenzhen,  518111, China (CHN)","Shenzhen Hanchuan e-commerce Co., Ltd"
106997933,"1174 Monticello Street, Covington, Georgia (GA) 30014, United States (USA)","Med Resources of Georgia, Inc. dba Med Resources, Inc."
561021529,"No.555, Beijing East Road, Haimen, Jiangsu 226100, China (CHN)","Jiangsu Chenpai Bond Pharmaceutical Co.,Ltd."
449986886,"350 Caie North Road, Wangluyuan Street, Kaifu District, Changsha, Hunan 410028, China (CHN)","Changsha Macond Chemical Co., Ltd."
714445262,"4th to 5th floor of Building C,Self identification No.16 Shaobai Road, Baishi Village, Xintang Town, Zengcheng District, Guangzhou,  510000, China (CHN)","Guangzhou Lvying Biotechnology Co., Ltd"
417377581,"1st Floor, No. 8, No. 26, Beijing North Road, Economic and Technological Development Zone, Yantai, Shandong 264006, China (CHN)","Shandong Huawei Pharmaceutical Co., Ltd."
529423510,"4105, Building 4, West District, United Community, No. 8 Chepi Dagang Road, Guangzhou,  510000, China (CHN)","Guangzhou Yapeng Refinement Chemical Co., Ltd."
418211411,"Room 014, Room 17G, Building A, 298 Yanjiang Middle Road, Yuexiu District, Guangzhou,  510000, China (CHN)","Guangzhou Binsi Clothing Co.,Ltd."
702314361,"320, Factory, Building C, No.17, Yongxiang E. Road, Maantang Community, Bantian Sub-distri Ct, Longgang District, Shenzhen, Guangdong 518000, China (CHN)","Guangdong Youbaijia Cosmetic Industry Co., Ltd"
959968364,"Plot No. B-10, Technocrat Industrial Estate Phase-II, Balanagar Village & Mandal, Medchal Malkajgiri Dist, Hyderabad, Telangana 500037, India (IND)",Analys Lab Private Limited
699405004,"No. 9, Cangshan Road, Sanhe Town, Tiantai County, Taizhou, Zhejiang 317207, China (CHN)","Zhejiang Tiantai Pharmaceutical Co., Ltd. (Cangshan Plant)"
119246139,"3608 Floral Dr, Santa Cruz, California (CA) 95062, United States (USA)",One Planet Brands LLC.
063351347,"1551 Genesee Ridge Rd, Golden, Colorado (CO) 80401-8000, United States (USA)","PReye, LLC"
756023213,"Village Ghogharwal, Ropar Road, Nalagarh, Solan, Himachal Pradesh 174101, India (IND)",Immacule Lifesciences Private Limited
119274188,"1420 N LANCASTER HUTCHINS RD, LANCASTER, Texas (TX) 75134, United States (USA)",LINDE GAS & EQUIPMENT INC.
565489142,"Taara pst 1, Tapa vald, Tapa linn, Lääne-Virumaa 45109, Estonia (EST)",osauhing Nurme Looduskosmeetika
638620958,"Room 438, Building A1, No.79, Yongtai Xue Shantang Street, Yongping Street, Baiyun District, Guangzhou, Guangdong 510000, China (CHN)","Guangzhou Oupeng Cosmetics Co., Ltd."
978423301,"Room 3607, Fuli Yinglong Plaza, Xiancun Street, Tianhe, Guangzhou,  510623, China (CHN)","Vince (Guangzhou) Cosmetics Co., Ltd."
396585999,"18 Rue Jean Perrin, Toulouse,  31100, France (FRA)",GTP Bioways CDMO
119255092,"10200 NW 67th St, Tamarac, Florida (FL) 33321, United States (USA)","Aveva Drug Delivery Systems, Inc."
731721952,"S A-553, Surabari, Kashimpur, Gazipur Sadar, Dhaka 1700, Bangladesh (BGD)",DBL PHARMACEUTICALS LIMITED
699436264,"Room 201, Building H13, Longhu Industrial Building, Longhu District, Shantou City, Guangdong 515000, China (CHN)","Guangdong Ximonth Technology Co., Ltd."
643483759,"HNO. 4-11-47/SF, 2nd Floor, Information Colony, Hayatnagar, Rangareddy, Telangana 501505, India (IND)",DRHP Testing Solutions Private Limited
713800244,"Rm 231, Bldg 2, No. 380 Fengxin Rd, Yuhang St, Yuhang Dist,, Hangzhou, Zhejiang 311100, China (CHN)","Hangzhou Fanhuo Network Technology Co., Ltd."
633265123,"Huinan Economic Development Zone, Tonghua, Jilin 134000, China (CHN)","Haotai Health Jisheng (Jilin) Biotechnology Co., Ltd."
955479157,"Plot No. 290, Sy No. 551,552,553 And 559 Kadechur and Badiyal industrial area, Hobli Saidapur Taluk, Yadgir, Karnataka 585221, India (IND)",Vidgas Science & Technologies Private Limited
443640873,"No.25, Group 1, Chengbei Community, Chengbei Sub-District, Rugao, Jiangsu, nantong, jiangsu 226500, China (CHN)","Nantong Ningzhuan E - Commerce Co., Ltd."
551118112,"No.1,shatian Industrial Zone,Xialiang Village,Longgui,Taihe Town,Baiyun District, Guangzhou,  510445, China (CHN)","Guangzhou Huacai Cosmetics Co.,Ltd"
080696809,"1304 Dragon St, Dallas, Texas (TX) 75207, United States (USA)","Fitish Holdings, LLC"
554453185,"Room 701, 7th Floor, Building 6-1, Zone 1.7, Qingdao Optics Valley Software Park, No. 396, Emeishan Road, Huangdao District, Qingdao, Shandong 266000, China (CHN)","Enlightening Pallet Industry Co., Limited"
072189878,"170 E Arrow Hwy, San Dimas, California (CA) 91773, United States (USA)","K2LT LAB, LLC"
705198354,"No.1, 6 Alley, Yongxing Liushe Furu Road, Taihe Town, Baiyun District, Guang Zhou, Guang Dong 510000, China (CHN)","Guangzhou Qiaoyangzi Cosmetics Technology Co., Ltd."
107996791,"6991 E Camelback Rd Ste D300, Scottsdale, Arizona (AZ) 85251, United States (USA)","Wrightwood Therapeutics, LLC"
119215372,"26542 Haggerty Rd, Farmington Hills, Michigan (MI) 48331, United States (USA)",S2 Equipment LLC
419831947,"Unit 1, 1202, 12th floor, Jinluan International Business Mansion, No. 98, Heping East Road, Sanlian Community, Longhua Street, Shenzhen,  518109, China (CHN)",Kingrex (Shenzhen) Company Limited
415478761,"Gongye Dadao-A, Taihe, Fuyang, Anhui 236600, China (CHN)","Anhui Youcare Kaiyue Pharmaceutical Co., Ltd."
738530875,"PLOT NO 30B -31- 32 ALLIANCE FORMULATIONS JHARMAJRI EPIP PHASE-I, Solan, HIMACHAL PRADESH 173205, India (IND)",ALLIANCE FORMULATIONS
698540087,"Room6013, Baiyun Beauty Bay Plaza, No.43 Shiliuqiao Road, Sanyuanli, Baiyun District, Guangzhou,  510000, China (CHN)","Guangzhou Charm Beauty Trading Co., Ltd."
053016941,"275 Century Blvd, Bartow, Florida (FL) 33830, United States (USA)","Assure Infusions, Inc"
119273580,"2215 S 72200 W, Magna, Utah (UT) 84044, United States (USA)","System Beauty Logistics, LLC"
756019382,"Plot No. C-10 & C-11/1, M.I.D.C, Raigad., Mahad, Maharashtra 402309, India (IND)",Privi Specialty Chemicals LTD.
722421979,"Building 3, No.109 Yongfu Road, Chongchuan District, Nantong, Jiangsu Province,  226300, China (CHN)","XIUSHI BIOPHARMA (NANTONG) Co., Ltd"
403103055,"Room B348, 402 and 403, No. 1933-2 Huaguan Road, Tianhe District, Guangzhou,  510630, China (CHN)","Guangzhou Bomei Cross border Supply Chain Management Co., Ltd"
119184055,"204 Vanderpool St, Newark, New Jersey (NJ) 07114, United States (USA)","Ayo Contract Manufacturing, LLC"
022050636,"4250 Pacific Hwy Ste 128, San Diego, California (CA) 92110-3219, United States (USA)","Skinresource.md, L.L.C."
544411950,"No.1, the Fifth Planning Road, Industrial Zone, Longtian Subdistrict, Pingshan District, Shenzhen City, Guangdong Province 518118, China (CHN)","Shenzhen Salubris Pharmaceutical Co., Ltd. Pingshan Pharmaceutical Factory"
119393384,"687 Marshall Ave., Williston, Vermont (VT) 05495, United States (USA)","Twincraft, Inc."
409677059,"No. 168, South Section of Keta Avenue, Xinqiao Sub-district, Qianfeng District, Guang'an City, Sichuan Province., Guang'an,  638019, China (CHN)","Sichuan Werlchem Fine Chemical Co., Ltd."
