ndc_code,proprietary_name,drug_dosage,drug_strength,ndc_id,drug_id,manufacturer_name
0019-1188-81,Sodium Chloride 0.9% In Plastic Container,Injection,.9 mg/1 mL,11910,141,Guerbet LLC
0019-1188-81,Sodium Chloride 0.9% In Plastic Container,Injection,.9 mg/1 mL,11911,133,Guerbet LLC
0019-1188-81,Sodium Chloride 0.9% In Plastic Container,Injection,.9 mg/1 mL,11912,121,Guerbet LLC
0019-1188-81,Sodium Chloride 0.9% In Plastic Container,Injection,.9 mg/1 mL,11913,108,Guerbet LLC
0019-1188-81,Sodium Chloride 0.9% In Plastic Container,Injection,.9 mg/1 mL,11914,28,Guerbet LLC
0019-1188-81,Sodium Chloride 0.9% In Plastic Container,Injection,.9 mg/1 mL,11915,20,Guerbet LLC
72516-014-01,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate",Tablet,2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg,11916,630,Oryza Pharmaceuticals Inc.
72516-014-01,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate",Tablet,2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg,11917,626,Oryza Pharmaceuticals Inc.
72516-014-01,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate",Tablet,2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg,11918,590,Oryza Pharmaceuticals Inc.
72516-014-01,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate",Tablet,2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg,11919,516,Oryza Pharmaceuticals Inc.
72516-014-01,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate",Tablet,2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg,11920,481,Oryza Pharmaceuticals Inc.
72516-014-01,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate",Tablet,2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg,11921,474,Oryza Pharmaceuticals Inc.
72516-014-01,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate",Tablet,2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg,11922,452,Oryza Pharmaceuticals Inc.
72516-014-01,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate",Tablet,2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg,11923,236,Oryza Pharmaceuticals Inc.
72516-014-01,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate",Tablet,2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg,11924,197,Oryza Pharmaceuticals Inc.
72516-014-01,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate",Tablet,2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg,11925,181,Oryza Pharmaceuticals Inc.
72516-014-01,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate",Tablet,2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg,11926,171,Oryza Pharmaceuticals Inc.
72516-014-01,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate",Tablet,2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg,11927,170,Oryza Pharmaceuticals Inc.
72516-014-01,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate",Tablet,2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg,11928,110,Oryza Pharmaceuticals Inc.
72516-014-01,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate",Tablet,2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg,11929,46,Oryza Pharmaceuticals Inc.
72516-014-01,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate",Tablet,2.5 mg; 2.5 mg; 2.5 mg; 2.5 mg,11930,45,Oryza Pharmaceuticals Inc.
57844-120-01,Adderall,Tablet,5 mg; 5 mg; 5 mg; 5 mg,11931,630,"Teva Pharmaceuticals USA, Inc."
57844-120-01,Adderall,Tablet,5 mg; 5 mg; 5 mg; 5 mg,11932,626,"Teva Pharmaceuticals USA, Inc."
57844-120-01,Adderall,Tablet,5 mg; 5 mg; 5 mg; 5 mg,11933,590,"Teva Pharmaceuticals USA, Inc."
57844-120-01,Adderall,Tablet,5 mg; 5 mg; 5 mg; 5 mg,11934,516,"Teva Pharmaceuticals USA, Inc."
57844-120-01,Adderall,Tablet,5 mg; 5 mg; 5 mg; 5 mg,11935,481,"Teva Pharmaceuticals USA, Inc."
57844-120-01,Adderall,Tablet,5 mg; 5 mg; 5 mg; 5 mg,11936,474,"Teva Pharmaceuticals USA, Inc."
57844-120-01,Adderall,Tablet,5 mg; 5 mg; 5 mg; 5 mg,11937,452,"Teva Pharmaceuticals USA, Inc."
57844-120-01,Adderall,Tablet,5 mg; 5 mg; 5 mg; 5 mg,11938,236,"Teva Pharmaceuticals USA, Inc."
57844-120-01,Adderall,Tablet,5 mg; 5 mg; 5 mg; 5 mg,11939,197,"Teva Pharmaceuticals USA, Inc."
57844-120-01,Adderall,Tablet,5 mg; 5 mg; 5 mg; 5 mg,11940,181,"Teva Pharmaceuticals USA, Inc."
57844-120-01,Adderall,Tablet,5 mg; 5 mg; 5 mg; 5 mg,11941,171,"Teva Pharmaceuticals USA, Inc."
57844-120-01,Adderall,Tablet,5 mg; 5 mg; 5 mg; 5 mg,11942,170,"Teva Pharmaceuticals USA, Inc."
57844-120-01,Adderall,Tablet,5 mg; 5 mg; 5 mg; 5 mg,11943,110,"Teva Pharmaceuticals USA, Inc."
57844-120-01,Adderall,Tablet,5 mg; 5 mg; 5 mg; 5 mg,11944,46,"Teva Pharmaceuticals USA, Inc."
57844-120-01,Adderall,Tablet,5 mg; 5 mg; 5 mg; 5 mg,11945,45,"Teva Pharmaceuticals USA, Inc."
50090-6868-1,Baclofen,Tablet,10 mg,11946,341,"Upsher-Smith Laboratories, LLC"
0338-1073-02,Dobutamine Hydrochloride In Dextrose 5% In Plastic Container,Injection,100 mg/100 mL,11947,602,Baxter Healthcare
0338-1073-02,Dobutamine Hydrochloride In Dextrose 5% In Plastic Container,Injection,100 mg/100 mL,11948,569,Baxter Healthcare
0338-1073-02,Dobutamine Hydrochloride In Dextrose 5% In Plastic Container,Injection,100 mg/100 mL,11949,489,Baxter Healthcare
0338-1073-02,Dobutamine Hydrochloride In Dextrose 5% In Plastic Container,Injection,100 mg/100 mL,11950,484,Baxter Healthcare
0338-1073-02,Dobutamine Hydrochloride In Dextrose 5% In Plastic Container,Injection,100 mg/100 mL,11951,359,Baxter Healthcare
0093-7870-65,Actiq,Troche/Lozenge,1600 ug,11952,254,"Teva Pharmaceuticals USA, Inc."
0409-4776-01,Lidocaine Hydrochloride Preservative Free,Injection,300 mg/20 mL (1.5%; 15 mg/mL),11953,600,"Hospira, Inc., a Pfizer Company"
0409-4776-01,Lidocaine Hydrochloride Preservative Free,Injection,300 mg/20 mL (1.5%; 15 mg/mL),11954,510,"Hospira, Inc., a Pfizer Company"
0409-4776-01,Lidocaine Hydrochloride Preservative Free,Injection,300 mg/20 mL (1.5%; 15 mg/mL),11955,468,"Hospira, Inc., a Pfizer Company"
0409-4776-01,Lidocaine Hydrochloride Preservative Free,Injection,300 mg/20 mL (1.5%; 15 mg/mL),11956,463,"Hospira, Inc., a Pfizer Company"
0409-4776-01,Lidocaine Hydrochloride Preservative Free,Injection,300 mg/20 mL (1.5%; 15 mg/mL),11957,457,"Hospira, Inc., a Pfizer Company"
0409-4776-01,Lidocaine Hydrochloride Preservative Free,Injection,300 mg/20 mL (1.5%; 15 mg/mL),11958,441,"Hospira, Inc., a Pfizer Company"
0409-4776-01,Lidocaine Hydrochloride Preservative Free,Injection,300 mg/20 mL (1.5%; 15 mg/mL),11959,300,"Hospira, Inc., a Pfizer Company"
0409-4776-01,Lidocaine Hydrochloride Preservative Free,Injection,300 mg/20 mL (1.5%; 15 mg/mL),11960,289,"Hospira, Inc., a Pfizer Company"
0409-4776-01,Lidocaine Hydrochloride Preservative Free,Injection,300 mg/20 mL (1.5%; 15 mg/mL),11961,152,"Hospira, Inc., a Pfizer Company"
0409-4776-01,Lidocaine Hydrochloride Preservative Free,Injection,300 mg/20 mL (1.5%; 15 mg/mL),11962,111,"Hospira, Inc., a Pfizer Company"
0409-4776-01,Lidocaine Hydrochloride Preservative Free,Injection,300 mg/20 mL (1.5%; 15 mg/mL),11963,80,"Hospira, Inc., a Pfizer Company"
0409-4776-01,Lidocaine Hydrochloride Preservative Free,Injection,300 mg/20 mL (1.5%; 15 mg/mL),11964,79,"Hospira, Inc., a Pfizer Company"
0409-4776-01,Lidocaine Hydrochloride Preservative Free,Injection,300 mg/20 mL (1.5%; 15 mg/mL),11965,72,"Hospira, Inc., a Pfizer Company"
0409-4776-01,Lidocaine Hydrochloride Preservative Free,Injection,300 mg/20 mL (1.5%; 15 mg/mL),11966,71,"Hospira, Inc., a Pfizer Company"
0409-4776-01,Lidocaine Hydrochloride Preservative Free,Injection,300 mg/20 mL (1.5%; 15 mg/mL),11967,40,"Hospira, Inc., a Pfizer Company"
0409-4776-01,Lidocaine Hydrochloride Preservative Free,Injection,300 mg/20 mL (1.5%; 15 mg/mL),11968,19,"Hospira, Inc., a Pfizer Company"
0143-9595-25,"Lidocaine Hydrochloride, Preservative Free",Injection,10 mg/1 mL,11969,600,"Hikma Pharmaceuticals USA, Inc."
0143-9595-25,"Lidocaine Hydrochloride, Preservative Free",Injection,10 mg/1 mL,11970,510,"Hikma Pharmaceuticals USA, Inc."
0143-9595-25,"Lidocaine Hydrochloride, Preservative Free",Injection,10 mg/1 mL,11971,468,"Hikma Pharmaceuticals USA, Inc."
0143-9595-25,"Lidocaine Hydrochloride, Preservative Free",Injection,10 mg/1 mL,11972,463,"Hikma Pharmaceuticals USA, Inc."
0143-9595-25,"Lidocaine Hydrochloride, Preservative Free",Injection,10 mg/1 mL,11973,457,"Hikma Pharmaceuticals USA, Inc."
0143-9595-25,"Lidocaine Hydrochloride, Preservative Free",Injection,10 mg/1 mL,11974,441,"Hikma Pharmaceuticals USA, Inc."
0143-9595-25,"Lidocaine Hydrochloride, Preservative Free",Injection,10 mg/1 mL,11975,300,"Hikma Pharmaceuticals USA, Inc."
0143-9595-25,"Lidocaine Hydrochloride, Preservative Free",Injection,10 mg/1 mL,11976,289,"Hikma Pharmaceuticals USA, Inc."
0143-9595-25,"Lidocaine Hydrochloride, Preservative Free",Injection,10 mg/1 mL,11977,152,"Hikma Pharmaceuticals USA, Inc."
0143-9595-25,"Lidocaine Hydrochloride, Preservative Free",Injection,10 mg/1 mL,11978,111,"Hikma Pharmaceuticals USA, Inc."
0143-9595-25,"Lidocaine Hydrochloride, Preservative Free",Injection,10 mg/1 mL,11979,80,"Hikma Pharmaceuticals USA, Inc."
0143-9595-25,"Lidocaine Hydrochloride, Preservative Free",Injection,10 mg/1 mL,11980,79,"Hikma Pharmaceuticals USA, Inc."
0143-9595-25,"Lidocaine Hydrochloride, Preservative Free",Injection,10 mg/1 mL,11981,72,"Hikma Pharmaceuticals USA, Inc."
0143-9595-25,"Lidocaine Hydrochloride, Preservative Free",Injection,10 mg/1 mL,11982,71,"Hikma Pharmaceuticals USA, Inc."
0143-9595-25,"Lidocaine Hydrochloride, Preservative Free",Injection,10 mg/1 mL,11983,40,"Hikma Pharmaceuticals USA, Inc."
0143-9595-25,"Lidocaine Hydrochloride, Preservative Free",Injection,10 mg/1 mL,11984,19,"Hikma Pharmaceuticals USA, Inc."
0591-3900-87,Namenda,Tablet,Kit,11985,206,"Actavis Pharma, Inc."
0591-3900-87,Namenda,Tablet,Kit,11986,37,"Actavis Pharma, Inc."
0071-0527-23,Accupril,Tablet,5 mg,11987,632,Pfizer Inc.
0071-0527-23,Accupril,Tablet,5 mg,11988,581,Pfizer Inc.
0071-0527-23,Accupril,Tablet,5 mg,11989,511,Pfizer Inc.
0071-0527-23,Accupril,Tablet,5 mg,11990,149,Pfizer Inc.
0071-0527-23,Accupril,Tablet,5 mg,11991,117,Pfizer Inc.
0990-7138-36,Sodium Chloride 0.9% In Plastic Container,Irrigation,900 mg/100 mL,11992,625,"ICU Medical, Inc."
0990-7138-36,Sodium Chloride 0.9% In Plastic Container,Irrigation,900 mg/100 mL,11993,394,"ICU Medical, Inc."
0990-7138-36,Sodium Chloride 0.9% In Plastic Container,Irrigation,900 mg/100 mL,11994,299,"ICU Medical, Inc."
0990-7138-36,Sodium Chloride 0.9% In Plastic Container,Irrigation,900 mg/100 mL,11995,185,"ICU Medical, Inc."
47781-174-01,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate",Tablet,1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg,11996,630,Alvogen
47781-174-01,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate",Tablet,1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg,11997,626,Alvogen
47781-174-01,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate",Tablet,1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg,11998,590,Alvogen
47781-174-01,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate",Tablet,1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg,11999,516,Alvogen
47781-174-01,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate",Tablet,1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg,12000,481,Alvogen
47781-174-01,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate",Tablet,1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg,12001,474,Alvogen
47781-174-01,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate",Tablet,1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg,12002,452,Alvogen
47781-174-01,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate",Tablet,1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg,12003,236,Alvogen
47781-174-01,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate",Tablet,1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg,12004,197,Alvogen
47781-174-01,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate",Tablet,1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg,12005,181,Alvogen
47781-174-01,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate",Tablet,1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg,12006,171,Alvogen
47781-174-01,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate",Tablet,1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg,12007,170,Alvogen
47781-174-01,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate",Tablet,1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg,12008,110,Alvogen
47781-174-01,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate",Tablet,1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg,12009,46,Alvogen
47781-174-01,"Dextroamp Saccharate, Amp Aspartate, Dextroamp Sulfate And Amp Sulfate",Tablet,1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg,12010,45,Alvogen
72888-152-05,Clonazepam,Tablet,.5 mg,12011,438,Rubicon Research Private Limited
72888-152-05,Clonazepam,Tablet,.5 mg,12012,381,Rubicon Research Private Limited
72888-152-05,Clonazepam,Tablet,.5 mg,12013,346,Rubicon Research Private Limited
72888-152-05,Clonazepam,Tablet,.5 mg,12014,213,Rubicon Research Private Limited
72888-152-05,Clonazepam,Tablet,.5 mg,12015,52,Rubicon Research Private Limited
61314-396-03,"Cyclopentolate Hydrochloride Ophthalmic Solution, Usp 1%",Ophthalmic Solution,10 mg/1 mL,12016,462,Alcon
0338-0017-41,Dextrose 5% In Plastic Container,Injection,50 g/1000 mL,12017,643,Baxter Healthcare
0338-0017-41,Dextrose 5% In Plastic Container,Injection,50 g/1000 mL,12018,637,Baxter Healthcare
0338-0017-41,Dextrose 5% In Plastic Container,Injection,50 g/1000 mL,12019,423,Baxter Healthcare
0338-0017-41,Dextrose 5% In Plastic Container,Injection,50 g/1000 mL,12020,395,Baxter Healthcare
0338-0017-41,Dextrose 5% In Plastic Container,Injection,50 g/1000 mL,12021,253,Baxter Healthcare
0338-0017-41,Dextrose 5% In Plastic Container,Injection,50 g/1000 mL,12022,84,Baxter Healthcare
25021-701-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,12023,624,Sagent Pharmaceuticals
25021-701-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,12024,623,Sagent Pharmaceuticals
25021-701-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,12025,616,Sagent Pharmaceuticals
25021-701-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,12026,614,Sagent Pharmaceuticals
25021-701-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,12027,553,Sagent Pharmaceuticals
25021-701-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,12028,449,Sagent Pharmaceuticals
25021-701-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,12029,425,Sagent Pharmaceuticals
25021-701-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,12030,356,Sagent Pharmaceuticals
25021-701-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,12031,172,Sagent Pharmaceuticals
25021-701-01,Ketorolac Tromethamine,Injection,30 mg/1 mL,12032,107,Sagent Pharmaceuticals
0406-5113-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,12033,539,SpecGx LLC
0406-5113-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,12034,502,SpecGx LLC
0406-5113-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,12035,490,SpecGx LLC
0406-5113-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,12036,486,SpecGx LLC
0406-5113-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,12037,453,SpecGx LLC
0406-5113-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,12038,433,SpecGx LLC
0406-5113-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,12039,378,SpecGx LLC
0406-5113-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,12040,310,SpecGx LLC
0406-5113-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,12041,271,SpecGx LLC
0406-5113-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,12042,223,SpecGx LLC
0406-5113-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,12043,219,SpecGx LLC
0406-5113-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,12044,183,SpecGx LLC
0406-5113-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,12045,146,SpecGx LLC
0406-5113-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,12046,124,SpecGx LLC
0406-5113-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,12047,88,SpecGx LLC
0406-5113-01,Lisdexamfetamine Dimesylate,Capsule,30 mg,12048,8,SpecGx LLC
76045-211-20,Midazolam Hydrochloride Preservative Free,Injection,2 mg/2 mL,12049,645,"Fresenius Kabi USA, LLC"
76045-211-20,Midazolam Hydrochloride Preservative Free,Injection,2 mg/2 mL,12050,598,"Fresenius Kabi USA, LLC"
76045-211-20,Midazolam Hydrochloride Preservative Free,Injection,2 mg/2 mL,12051,597,"Fresenius Kabi USA, LLC"
76045-211-20,Midazolam Hydrochloride Preservative Free,Injection,2 mg/2 mL,12052,596,"Fresenius Kabi USA, LLC"
76045-211-20,Midazolam Hydrochloride Preservative Free,Injection,2 mg/2 mL,12053,582,"Fresenius Kabi USA, LLC"
76045-211-20,Midazolam Hydrochloride Preservative Free,Injection,2 mg/2 mL,12054,522,"Fresenius Kabi USA, LLC"
76045-211-20,Midazolam Hydrochloride Preservative Free,Injection,2 mg/2 mL,12055,477,"Fresenius Kabi USA, LLC"
76045-211-20,Midazolam Hydrochloride Preservative Free,Injection,2 mg/2 mL,12056,426,"Fresenius Kabi USA, LLC"
76045-211-20,Midazolam Hydrochloride Preservative Free,Injection,2 mg/2 mL,12057,228,"Fresenius Kabi USA, LLC"
76045-211-20,Midazolam Hydrochloride Preservative Free,Injection,2 mg/2 mL,12058,161,"Fresenius Kabi USA, LLC"
76045-211-20,Midazolam Hydrochloride Preservative Free,Injection,2 mg/2 mL,12059,102,"Fresenius Kabi USA, LLC"
0409-6625-14,Sodium Bicarbonate,Injection,"50 mEq/50 mL (8.4%, 1 mEq/mL)",12060,647,"Hospira, Inc., a Pfizer Company"
0409-6625-14,Sodium Bicarbonate,Injection,"50 mEq/50 mL (8.4%, 1 mEq/mL)",12061,485,"Hospira, Inc., a Pfizer Company"
0409-6625-14,Sodium Bicarbonate,Injection,"50 mEq/50 mL (8.4%, 1 mEq/mL)",12062,456,"Hospira, Inc., a Pfizer Company"
0409-6625-14,Sodium Bicarbonate,Injection,"50 mEq/50 mL (8.4%, 1 mEq/mL)",12063,450,"Hospira, Inc., a Pfizer Company"
0409-6625-14,Sodium Bicarbonate,Injection,"50 mEq/50 mL (8.4%, 1 mEq/mL)",12064,386,"Hospira, Inc., a Pfizer Company"
0409-6625-14,Sodium Bicarbonate,Injection,"50 mEq/50 mL (8.4%, 1 mEq/mL)",12065,366,"Hospira, Inc., a Pfizer Company"
0409-6625-14,Sodium Bicarbonate,Injection,"50 mEq/50 mL (8.4%, 1 mEq/mL)",12066,267,"Hospira, Inc., a Pfizer Company"
0409-6625-14,Sodium Bicarbonate,Injection,"50 mEq/50 mL (8.4%, 1 mEq/mL)",12067,265,"Hospira, Inc., a Pfizer Company"
0409-6625-14,Sodium Bicarbonate,Injection,"50 mEq/50 mL (8.4%, 1 mEq/mL)",12068,247,"Hospira, Inc., a Pfizer Company"
0409-6625-14,Sodium Bicarbonate,Injection,"50 mEq/50 mL (8.4%, 1 mEq/mL)",12069,176,"Hospira, Inc., a Pfizer Company"
0169-7704-21,Norditropin,Injection,5 mg/1.5 mL,12070,528,"Novo Nordisk, Inc."
0169-7704-21,Norditropin,Injection,5 mg/1.5 mL,12071,459,"Novo Nordisk, Inc."
0169-7704-21,Norditropin,Injection,5 mg/1.5 mL,12072,451,"Novo Nordisk, Inc."
0169-7704-21,Norditropin,Injection,5 mg/1.5 mL,12073,384,"Novo Nordisk, Inc."
0169-7704-21,Norditropin,Injection,5 mg/1.5 mL,12074,211,"Novo Nordisk, Inc."
0169-7704-21,Norditropin,Injection,5 mg/1.5 mL,12075,83,"Novo Nordisk, Inc."
0009-0017-55,Halcion,Tablet,.25 mg,12076,536,Pfizer Inc.
0143-9889-01,Amoxicillin,"Powder, For Suspension",250 mg/5 mL,12077,460,"Hikma Pharmaceuticals USA, Inc."
0143-9889-01,Amoxicillin,"Powder, For Suspension",250 mg/5 mL,12078,209,"Hikma Pharmaceuticals USA, Inc."
0409-1761-62,Marcaine,Injection,0.75% 15 mg/2 mL,12079,606,"Hospira, Inc., a Pfizer Company"
0409-1761-62,Marcaine,Injection,0.75% 15 mg/2 mL,12080,560,"Hospira, Inc., a Pfizer Company"
0409-1761-62,Marcaine,Injection,0.75% 15 mg/2 mL,12081,461,"Hospira, Inc., a Pfizer Company"
0409-1761-62,Marcaine,Injection,0.75% 15 mg/2 mL,12082,360,"Hospira, Inc., a Pfizer Company"
0409-1761-62,Marcaine,Injection,0.75% 15 mg/2 mL,12083,243,"Hospira, Inc., a Pfizer Company"
0409-1761-62,Marcaine,Injection,0.75% 15 mg/2 mL,12084,237,"Hospira, Inc., a Pfizer Company"
0409-1761-62,Marcaine,Injection,0.75% 15 mg/2 mL,12085,138,"Hospira, Inc., a Pfizer Company"
0409-1761-62,Marcaine,Injection,0.75% 15 mg/2 mL,12086,123,"Hospira, Inc., a Pfizer Company"
0409-1761-62,Marcaine,Injection,0.75% 15 mg/2 mL,12087,114,"Hospira, Inc., a Pfizer Company"
0409-1761-62,Marcaine,Injection,0.75% 15 mg/2 mL,12088,58,"Hospira, Inc., a Pfizer Company"
0409-1761-62,Marcaine,Injection,0.75% 15 mg/2 mL,12089,38,"Hospira, Inc., a Pfizer Company"
0338-0017-03,Dextrose 5% In Plastic Container,Injection,50 g/1000 mL,12090,643,Baxter Healthcare
0338-0017-03,Dextrose 5% In Plastic Container,Injection,50 g/1000 mL,12091,637,Baxter Healthcare
0338-0017-03,Dextrose 5% In Plastic Container,Injection,50 g/1000 mL,12092,423,Baxter Healthcare
0338-0017-03,Dextrose 5% In Plastic Container,Injection,50 g/1000 mL,12093,395,Baxter Healthcare
