duns_number,firm_name,address
860037749,PUROGENE LABS PRIVATE LIMITED,"Plot. No. 122/A, B & C, KIADB, Industrial Area, Humanabad, Bidar, KARNATAKA 585330, India (IND)"
116931311,"Kite Pharma, Inc.","1800 Stewart St., Santa Monica, California (CA) 90404, United States (USA)"
731721994,RENATA LIMITED (GENERAL PLANT-2),"Rajendrapur General Facility, Noyapara, Bhawal, Mirzapur, Rajendrapur, Gazipur,  1700, Bangladesh (BGD)"
934597022,Laboratorio Farmaceutico San Joaquin-roxfarma Sociedad Anonima,"Av Alfredo Mendiola 5648 Urb. Industrial Infantas (parad.colegio-ovalo Nara, LIMA, LIMA 39, Peru (PER)"
080970298,Auro Packaging LLC,"203 Windsor center Dr, East Windsor, New Jersey (NJ) 08520, United States (USA)"
650513877,Alivus Life Sciences Limited,"Plot No. 141-143, 160-165, 170-172, Chandramouli Sahakari Audyogik Vasahat Maryadit, Pune-Hyderabad Highway,, Mohol, Solapur, Maharashtra 413213, India (IND)"
079376192,"B & J WELDING SUPPLY, LTD. dba B & J WELDING SUPPLY","8102 WEST I-20, MIDLAND, Texas (TX) 79706, United States (USA)"
220754164,Replimune Limited,"69-70 Innovation Drive Milton Park Milton, Abingdon,  OX14 4RQ, United Kingdom (GBR)"
080970299,Aurolife Pharma LLC,"Unit-II, 2929 Weck Drive, Durham, North Carolina (NC) 27709, United States (USA)"
080121345,"SOLA Pharmaceuticals, LLC","655 Highlandia Dr. Ste B, Baton Rouge, Louisiana (LA) 70810, United States (USA)"
080861204,Neva Analytics,"1851 Lefthand Circle, Suite D, Longmont, Colorado (CO) 80501, United States (USA)"
340921746,LYOCONTRACT GmbH,"Pulverwiese 1, Ilsenburg,  38871, Germany (DEU)"
537365801,BioNTech Innovative Manufacturing Services GmbH,"Vollmersbachstr. 66, Idar-Oberstein,  55743, Germany (DEU)"
053654857,Lifequest Creations LLC,"1155 Allgood Rd # 9, Marietta, Georgia (GA) 30062, United States (USA)"
916011454,Cadila Pharmaceuticals Limited,"3203, G.I.D.C. Industrial Estate, Ankleshwar, Gujarat 393002, India (IND)"
362893604,Comanche County Hospital Authority DBA Lawton Medi-Equip,"924 NW 38TH ST, Lawton, Oklahoma (OK) 73505-3703, United States (USA)"
119131109,BIOCON GENERICS INC,"1 Duncan Drive, Cranbury, New Jersey (NJ) 08512, United States (USA)"
602548831,"Miguel Dairy Service and Supply, Inc.","3640 Fm 2856, Hereford, Texas (TX) 79045-7463, United States (USA)"
080660711,Indivior Inc.,"2607 Midpoint Drive, Fort Collins, Colorado (CO) 80525, United States (USA)"
080746254,Lonza Tampa LLC,"5415 W LAUREL STREET, TAMPA, Florida (FL) 33607, United States (USA)"
119236687,Lonza Tampa LLC,"4901 W Grace Street, Tampa, Florida (FL) 33607, United States (USA)"
688329887,KONAD CO LTD,"92, Namdongseo-ro, Namdong-gu, Incheon,  21697, Korea, South (KOR)"
981236297,Synthon Chile Limitada,"El Castano 145, Santiago, Santiago 9391521, Chile (CHL)"
080345342,Exemplify BioPharma,"1002 Eastpark Blvd, Cranbury, New Jersey (NJ) 08512, United States (USA)"
959409855,"Atlantic Management Resources, Inc","39 Harvey Lane, Westborough, Massachusetts (MA) 01581-3013, United States (USA)"
080981460,Jubilant Draximage (USA) Inc.,"790 Township Line Road Suite 325, Yardley, Pennsylvania (PA) 19067, United States (USA)"
639768436,BIO EARTH MANUFACTURING (PTY) LTD,"5 VAN DER BERG CRES, GANTS CENTRE, STRAND, West Cape 7140, South Africa (ZAF)"
266919024,Delpharm DIjon,"6 boulevard de l'Europe, Quetigny,  21800, France (FRA)"
543007674,"Jiangxi Ruyu Technology Development Co., Ltd.","Shaji Rd., Shanggao Industrial Park, Yichun, Jiangxi 336400, China (CHN)"
985524204,Q1 Scientific Ltd,"Westside Business Park Old Kilmeaden Road, Waterford,  X91AH79, Ireland (IRL)"
080284700,Star Valley Medical Supply,"82121 US Highway 89, Afton, Wyoming (WY) 83110, United States (USA)"
544418917,"Ningxia Taiyicin Biotech Co., Ltd.","Pacific Road No. 1, Nuanquan Economic Zone, Helan County,, Yinchuan, Ningxia 750205, China (CHN)"
053674034,SIDDHA FLOWER ESSENCES,"2350 EASTMAN AVE #107, OXNARD, California (CA) 93030, United States (USA)"
830356262,"Viewpoint Molecular Targeting, Inc.","2500 Crosspark Rd E116, Coralville, Iowa (IA) 52241-4710, United States (USA)"
544337902,"Ningbo Shuangcheng Pharmaceutical Co., Ltd","No. 866, Binhai Fourth Road, Hangzhou Bay New Zone, Cixi city, Ningbo, Zhejiang 315336, China (CHN)"
174766845,Veriditas Botanicals LLC,"2301 Nevada Ave N, Minneapolis, Minnesota (MN) 55427, United States (USA)"
491098413,BioChem Oss B.V.,"Kloosterstraat 6, Oss,  5349AB, Netherlands (NLD)"
675473030,Mankind Pharma Limited,"Plot No. C-23, 23(A), C-24 & C-25, RIICO Industrial Area, Sotanala, Kotputli-Behror, Rajasthan 301701, India (IND)"
543941083,"Beigene (Suzhou) Co.,Ltd","Building 9, 218 Sangtian St., Suzhou Industrial Park, Suzhou Area Pilot Free Trade Zone, Suzhou,  215123, China (CHN)"
080313200,Samjan Group Inc (DBA PLS Analytical),"40E Cotters Ln Suite A, East Brunswick, New Jersey (NJ) 08816, United States (USA)"
544530534,"JIANGMEN SHUIZIRUN SANITARY ARTICLES CO., LTD.","Boyukou, Liangdechong, Sanjiang Town,Xinhui District, Jiangmen City, Guangdong 529142, China (CHN)"
081030372,Inspec Solutions LLC.,"330 Carswell Ave, Holly Hill, Florida (FL) 32117, United States (USA)"
081295259,"AIRGAS USA, LLC","4016 Joe Collier Dr, Dacono, Colorado (CO) 80514-5044, United States (USA)"
543114190,"Suzhou Union Biopharm Co., Ltd.","999 Longqiao Rd Wujiang Economic and Technological Development Zone, Suzhou, Jiangsu 215200, China (CHN)"
054163563,"AIRGAS USA, LLC","1225 W Alexis Rd, Toledo, Ohio (OH) 43612-4205, United States (USA)"
098256562,"Induction Therapies, LLC","1920 Stanley Gault Parkway, Ste. 100, Louisville, Kentucky (KY) 40223, United States (USA)"
911654346,H&N Homeopatia E Produtos Naturais,"Rua DR CESAR 210 Sls 1 E 2, Sao Paulo,  02037-021, Brazil (BRA)"
961930158,"Sanford Healthcare Accessories, L.L.C.","2600 Demers Ave Ste 103, Grand Forks, North Dakota (ND) 58201-4100, United States (USA)"
118775310,"Reliable Healthcare Logistics, LLC","6 Wheeling Rd, Ste A, Dayton, New Jersey (NJ) 08810, United States (USA)"
080588209,Loving Care and More Home Medical,"630 Mullan Ave, Suite A, Osburn, Idaho (ID) 83849, United States (USA)"
837802177,B. Braun US Pharmaceutical Manufacturing LLC,"1845 Mason Ave, Daytona Beach, Florida (FL) 32117, United States (USA)"
081008297,Mayo Clinic PET Radiochemistry Facility,"4500 San Pablo Rd S, Jacksonville, Florida (FL) 32224, United States (USA)"
650694503,Immacule Lifesciences Private Limited,"Village Thanthewal, Ropar Road, Nalagarh, Solan, Himachal Pradesh 174101, India (IND)"
544326867,"PharmaMax Pharmaceuticals, Ltd.","No 1 Nanbatang Road China Medical City, Taizhou, Jiangsu Province 225300, China (CHN)"
080866709,Linde Inc.,"2204 Moore Duncan Hwy, Moore, South Carolina (SC) 29369, United States (USA)"
249653440,Néopharm Laval Inc,"230 rue Bernard-Belleau, Laval,  H7V4A9, Canada (CAN)"
657732201,"TCI CO., LTD. - BIOCOSME PABP BRANCH","No.21, Nongke Rd., Changzhi Township, Pingtung 90846, Taiwan (TWN)"
003895543,"Tims South Texas, LLC","6627 S US Highway 83, Asherton, Texas (TX) 78827, United States (USA)"
689516034,NEOCHEM KOREA,"189 Hogupo-ro, Namdong-gu, Incheon,  21644, Korea, South (KOR)"
081039156,"Ryder Integrated Logistics, Inc.","16110 Cosmos Street, Moreno Valley, California (CA) 92551, United States (USA)"
832531524,UNYTER Enterprises,"6065 Parkway North Drive Suite 200, Cumming, Georgia (GA) 30040, United States (USA)"
081001066,PDA Analytical Laboratories LLC,"6 N Corporate Dr, Riverdale, New Jersey (NJ) 07457, United States (USA)"
081021665,Medical Equipment Solutions Inc dba Pur Air Products,"909 Apollo Rd, Eagan, Minnesota (MN) 55121-2246, United States (USA)"
117341868,"Nutrix International, LLC.","810 N 2200 West, Salt Lake City, Utah (UT) 84116, United States (USA)"
256981874,Atlas Pharma INC,"7582 ch Cote-de-liesse, montreal, quebec H4T 1E7, Canada (CAN)"
081048474,"Nielsen BioSciences, Inc.","3030 Bunker Hill Street, Suite 118, Room 21, 22A, San Diego, California (CA) 92109, United States (USA)"
656245476,Sage Pharmaceuticals Inc,"4F., No.1, Wugong 5th Rd., Xinzhuang Dist., New Taipei City,  248020, Taiwan (TWN)"
915787058,Naari Pharma Private Limited,"Plot No.: 14-16, 55-57, Sector-5, IIE, Pantnagar, Dist. Udham Singh Nagar, Rudrapur, Uttarakhand 263153, India (IND)"
046383819,"FMK LABS, INC.","1690 N DELILAH ST, CORONA, California (CA) 92879, United States (USA)"
675474102,LAURUS LABS LIMITED,"Plot No. 25, 25A to 25K, APSEZ De-Notified Area, Lalamkoduru Village, Rambilli Mandal, Anakapalli, Andhra Pradesh 531011, India (IND)"
020033805,"AeroCare Holdings, LLC","2233 East Main Street, Montrose, Colorado (CO) 81401, United States (USA)"
117571503,Premier Brands of America Inc.,"351 Fairview Ave, Suite 900, Hudson, New York (NY) 12534-1259, United States (USA)"
115525439,Performance Livestock and Feed,"11 Redd Level Plant Rd, Martinsville, Virginia (VA) 24112, United States (USA)"
081041510,GloFish LLC,"10922 Fern hill Dr, Riverview, Florida (FL) 33578, United States (USA)"
827683004,"New Age Fisheries, Inc","1998 SE McClelland Dr, Arcadia, Florida (FL) 34266, United States (USA)"
081083853,"TECHNICAL GAS PRODUCTS, INC","3313 S HAMILTON AVE, MUNCIE, Indiana (IN) 47302, United States (USA)"
543200434,"Hubei Humanwell Chengtian Pharmaceutical Co., Ltd.","No. 1 Tianxian Road, Economic and Technological Development Zone, Tianmen, Hubei 431700, China (CHN)"
544586706,"NasPress Pharmaceutical Co., Ltd.","Building E03, No.1, Haizheng Road, Xukou Town, Fuyang District, Hangzhou, Zhejiang 311404, China (CHN)"
463678739,Vetgenomics SL,"Parc De Recerca Uab (Edif. Eureka, Campus Uab), Cerdanyola Del Valles (Bellaterra ), Barcelona 08193, Spain (ESP)"
369374137,Oy Finnsusp Ab,"Paaskykalliontie 5, Lieto,  21420, Finland (FIN)"
243327654,DECIEM Inc,"123 Eastside Dr Units 4,5,6&7, Etobicoke, Ontario M8Z 5S5, Canada (CAN)"
079135613,Ascendia Pharmaceuticals Inc.,"661 US Highway 1, North Brunswick, New Jersey (NJ) 08902, United States (USA)"
051156338,Packaging Corporation of America,"6300 Boat Rock Blvd Sw Ste E, Atlanta, Georgia (GA) 30336, United States (USA)"
081102403,Formology Lab Inc.,"9174 DEERING AVE, CHATSWORTH, California (CA) 91311, United States (USA)"
128722076,"Alkemists Pharmaceuticals, LLC","12661 Hoover Street, Stanton, California (CA) 92841, United States (USA)"
675481843,Felix Generics Private Limited,"Plot No. M-24,25,26 & 27, Special Economic Zone Phase II, Pithampur, Dhar, Madhya Pradesh 454775, India (IND)"
694860983,"SK BIOTEK CO., LTD (Sejong Plant)","80 Myeonghaksandan-ro, Yeondong-myeon, Sejong-si,  30068, Korea, South (KOR)"
601458529,"Medical Purchasing Solutions, LLC","15021 N. 74th Street Ste. 300, Scottsdale, Arizona (AZ) 85260, United States (USA)"
725238161,Metrochem API Private Limited,"Unit - IV, Plot No. 34B, 40B & 60B, J.N. Pharma City, Thanam Village, Parawada Mandal, Anakapalli District, Andhra Pradesh 531021, India (IND)"
081069498,Eagle Home Medical Corp.,"140 S Pennsylvania Ave, Wilkes-Barre, Pennsylvania (PA) 18701-3301, United States (USA)"
876799128,AstraZeneca Pharmaceuticals LP,"3600 Marshall Ln., Bensalem, Pennsylvania (PA) 19020, United States (USA)"
081030274,"Manuel Enterprises, Inc. dba Nepenthe Home Medical Equipment","1306 Lincoln Ave Unit A, Steamboat Springs, Colorado (CO) 80487, United States (USA)"
557190449,"Humacyte Global, Inc","2525 E. NC Highway 54, Durham, North Carolina (NC) 27713, United States (USA)"
315909973,Chiracon GmbH,"Im Biotechnologiepark, Luckenwalde,  14943, Germany (DEU)"
460771780,Picking Farma S.A.U.,"CALLE RIPOLLES (POL. INDUSTRIAL CAN BERNADES SUBIRA), 7 -9, Santa Perpetua de Mogoda, Barcelona 08130, Spain (ESP)"
313388660,Quasaar GmbH,"Lichtenkopfer Weg 1, Bexbach,  66450, Germany (DEU)"
079881205,SI Pharmaceuticals,"114 Dees Drive, Suite E, Madison, Mississippi (MS) 39110, United States (USA)"
081070826,"BioPhysics Pharma, Inc.","9 Centennial Dr Unit 102, Peabody, Massachusetts (MA) 01960, United States (USA)"
085521856,"Contract Manufacturing Services, LLC","1111 W Industrial Rd, Elmwood, Wisconsin (WI) 54740, United States (USA)"
554493639,"Shanghai STA Pharmaceutical Product Co., Ltd. (Building 20)","400 Fute Zhong Road, Waigaoqiao Free Trade Zone, Shanghai,  200131, China (CHN)"
554553527,"Shanghai STA Pharmaceutical Product Co., Ltd. (Building 11)","240 Hedan Road, Waigaoqiao Free Trade Zone, Shanghai,  200131, China (CHN)"
699478875,"Shanghai STA Pharmaceutical Product Co., Ltd. (Building 15-1)","Floor 1,No.402,Fute North Road, Waigaoqiao Free Trade Zone, Shanghai,  200131, China (CHN)"
699341394,"Shanghai STA Pharmaceutical Product Co., Ltd.（Building 25)","195 Rijing Road, Waigaoqiao Free Trade Zone, Shanghai,  200131, China (CHN)"
554493636,"Shanghai STA Pharmaceutical Product Co., Ltd (Building 7)","90 Delin Road, Waigaoqiao Free Trade Zone, Shanghai,  200131, China (CHN)"
544573633,"Shanghai STA Pharmaceutical Product Co., Ltd. (Building 8)","299 Fute Zhong Road, Waigaoqiao Free Trade Zone, Shanghai,  200131, China (CHN)"
544561353,"Shanghai STA Pharmaceutical Product Co., Ltd.","31 Yiwei Road, Waigaoqiao Free Trade Zone, Shanghai,  200131, China (CHN)"
516345860,AMES GOLDSMITH U.K. LIMITED,"Image Business Park Acornfield Road, Knowsley Industrial Park, LIVERPOOL,  L33 7UF, United Kingdom (GBR)"
472062523,BEAUTYGE S.L.,"Calle Oreneta 3, El Pla de Santa Maria,  43810, Spain (ESP)"
543460751,"JIAXING HUILI BIOLOGY TECHNOLOGY CO.,LTD","Room1408, Qianjiang Road,Guanglong Mansion,, Haining, -Select State- 314499, China (CHN)"
081170908,"Marque of Brands Americas, LLC","291 Edgewood St, Alexandria, Tennessee (TN) 37012-2106, United States (USA)"
864148801,Steril-Gene Life Sciences Private Limited,"No.45, Main Road, Mangalam Village, Villianur Commune, Puducherry,, Puducherry,  605110, India (IND)"
080951038,"REK Associates, LLC","11218 CO HWY 44, Upper Sandusky, Ohio (OH) 43351, United States (USA)"
025798900,"ProCare, Inc","573 S. Locust Grove Rd., Meridian, Idaho (ID) 83642, United States (USA)"
222266461,ASC REGENITY LIMITED,"411 Oxford Street, LONDON,  W1C 2PE, United Kingdom (GBR)"
656352256,TFBS Bioscience Inc.,"3F, No. 103, Lane 169, Kang-Ning Street, Xizhi Dist., New Taipei City,  22180, Taiwan (TWN)"
543387280,"Yangzhou Suxiang Medical Instrument Co., LTD.","West Side of Baoyuan Road, Industrial Cluster Zone, Anyi Town, Yangzhou, Jiangsu 225800, China (CHN)"
812799623,"Sincronia Logistica, S.A. de C.V.","Olivo S/N Nave 5C Parque Prologis Alamos Recursos Hidraulicos, Tultitlan,  54913, Mexico (MEX)"
533166749,SBS BILIMSEL BIO COZUMLER SANAYI VE TICARET ANONIM SIRKETI PINAR SUBESI,"KOVUK MUHENDISLIK BLOK, NO:4 OSMANGAZI MAHALLESI ZIYA SOKAK, SANCAKTEPE, ISTANBUL,  34887, Turkey (TUR)"
081037862,"Norco, Inc.","3803 W Nob Hill Blvd, Yakima, Washington (WA) 98902, United States (USA)"
078435830,"Biomedics Systems, Inc.","Rd 176 KM5.8A, San Juan, Puerto Rico (PR) 00926, United States (USA)"
538544464,Catwalk Cosmetic Laboratories Pty Ltd,"105 Capricorn Drive Capricorn Park, Muizenberg, Western Cape 7945, South Africa (ZAF)"
528104186,"ZHONGSHAN BELLING BIOTHECHNOLOGY CO., LTD.","No.28, Jiuzhou Road, Torch De, Zhongshan,  528 437, China (CHN)"
080761105,"Pacific Biopharma Logistics, Inc.","11895 Community Rd, Poway, California (CA) 92064-7125, United States (USA)"
468272833,Universal Farma SL,"Calle el Tejido 2, Azuqueca de Henares, Guadalajara,  19200, Spain (ESP)"
725656438,Maiva Pharma Private Limited,"No 32, SIPCOT Industrial Complex, Phase I, Hosur, Tamil Nadu 635126, India (IND)"
080403092,"UPS Supply Chain Solutions, Inc.","2515 S. Tricenter Blvd, Durham, North Carolina (NC) 27713, United States (USA)"
226615650,QUOTIENT SCIENCES LIMITED,"5 Boulton Road, Reading,  RG2 0NH, United Kingdom (GBR)"
860390184,INVITRO RESEARCH SOLUTIONS PRIVATE LIMITED,"22 & 23, Kodigehalli Main Road, Sahakar Nagar Post, Hebbal, Bangalore, Karnataka 560092, India (IND)"
492758197,Lonza Netherlands B.V.,"Urmonderbaan 20 b, Geleen,  6167 RD, Netherlands (NLD)"
081105955,CBJ Development Co.,"764 Corprate Cir Ste 500, New Cumberland, Pennsylvania (PA) 17070-2359, United States (USA)"
089255720,"Specialized Rx Products, L. L. C.","3787 95TH Ave NE Ste 100, Circle Pines, Minnesota (MN) 55014, United States (USA)"
080492645,"Vitae Enim Vitae Scientific, Inc.","3030 Bunker Hill St, Suite 203, San Diego, California (CA) 92109, United States (USA)"
087242134,"D&P SALES SERVICES GROUP, LLC","3635 W Gardenia Ave, Weston, Florida (FL) 33332-2462, United States (USA)"
550747561,"Beijing Sea Heart International Science And Technology Co.,Ltd.","Room 211, 2F, Building 1, No. 8, Yongchang Middle Road, Beijing Economic and Technological Development Zone, Beijing,  102600, China (CHN)"
544569443,"Wugan Pharmaceutical (Suzhou) Co., Ltd.","Tuncun Community, Tongli Town, Wujiang District, Suzhou, Jiangsu 215216, China (CHN)"
077254165,WSM SUPPLIER LLC.,"3535 Nw 60th St, Miami, Florida (FL) 33142, United States (USA)"
689048998,Hee Dae Gim,"32 Sinbanpo-ro, Seocho-gu, Seoul, Seoul 06548, Korea, South (KOR)"
081189492,"Amella Pharma, LLC","197 State Route 18 South, Suite 3000-72, South Wing, East Brunswick, New Jersey (NJ) 08816, United States (USA)"
081155609,USA Formulations LLC,"1200 Airport Rd Ste C, North Brunswick, New Jersey (NJ) 08902, United States (USA)"
860479899,ANAXLABORATORIES PRIVATE LIMITED,"Plot No 36/A, Biotech Park Phase - III Karkapatla Village, Markook Mandal,, Siddipet, Telangana 502281, India (IND)"
421336452,"Zhejiang Poly Pharm. Co., Ltd","No. 78, Xinzhou Road, Economic Development Zone, Linping District, Hangzhou, Zhejiang 311199, China (CHN)"
871802852,STYRAX PHARMA PRIVATE LIMITED,"Plot No. 27B, J N Pharma City, Parawada, Anakapalli, Andhra Pradesh 531021, India (IND)"
542987939,ZheJiang Eshine Cosmetic Co Ltd,"NO.1 XingCheng Road,Mocheng Industrial Park,AoJiang,PingYang, Wenzhou, Zhejiang 325400, China (CHN)"
081015291,"Integrated Commercialization Solutions, LLC","6450 Lasalle Dr Ste B, Lockbourne, Ohio (OH) 43137, United States (USA)"
081276838,"Airgas USA, LLC","2400 Sandridge Dr, Moraine, Ohio (OH) 45439-1849, United States (USA)"
460065915,Bioquim S.A.,"Alemanya, 1, Les Franqueses del Vallès, Barcelona 08520, Spain (ESP)"
468121064,BOSTON NUTRACEUTICAL PRODUCTION SL.,"Calle Topacio No 7, Polígono Ind. San Cristobal, Valladolid,  47012, Spain (ESP)"
269240759,PCAS,"ZONE INDUSTRIELLE LIMAY RUE DE ROUEN, PORCHEVILLE, ILE DE FRANCE 78440, France (FRA)"
203094359,Canadian Custom Packaging Company,"3995 Boulevard Industriel, Sherbrooke, Quebec J1L 2S7, Canada (CAN)"
468284866,"Laboratorios Farmalan, S.A.","CALLE LA VALLINA (POL. IND. NAVATEJERA), S/N - EDIF. 2, VILLAQUILAMBRE,  24193, Spain (ESP)"
675482528,Par Formulations Private Limited,"Plot No. 8-A1/2 Kalwa Block, TTC Industrial Area Thane- Belapur Road, MIDC Digha-Airoli, Navi Mumbai, Maharashtra 400708, India (IND)"
222365548,Pearmine Health Ltd,"Unit 5, The Sidings, Top Station Road,, Brackley, Northamptonshire NN13 7UG, United Kingdom (GBR)"
926920596,Home Healthworks Inc.,"6403 McPherson Street, Levittown, Pennsylvania (PA) 19057, United States (USA)"
314392032,SGS Analytics Germany GmbH,"Auf der Huls 183, Aachen,  52068, Germany (DEU)"
691563334,"SANYO FINE CO., LTD.","77, KITAYOSHIDAMACHI, MATSUYAMA, EHIME 791-8525, Japan (JPN)"
063421896,Rabusta Coffee and Trading LLC,"1717 Gaslight Ct, Seabrook, Texas (TX) 77586, United States (USA)"
117129815,"Prostat First Aid, LLC","1643 Puddingstone Drive, La Verne, California (CA) 91750, United States (USA)"
871532063,N R OILS,"S. NO. 234, Pratappura, Dist Panchmahal, Halol, Gujarat 389350, India (IND)"
